Game Title,Release Year,North American Sales,EU Sales,Japanese Sales,Other Sales,Sales,Big Publisher,Genre_Adventure,Genre_Fighting,Genre_Misc,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Console_3DO,Console_3DS,Console_DC,Console_DS,Console_GB,Console_GBA,Console_GC,Console_GEN,Console_GG,Console_N64,Console_NES,Console_NG,Console_PC,Console_PCFX,Console_PS,Console_PS2,Console_PS3,Console_PS4,Console_PSP,Console_PSV,Console_SAT,Console_SCD,Console_SNES,Console_TG16,Console_WS,Console_Wii,Console_WiiU,Console_X360,Console_XB,Console_XOne,Publisher_Acclaim Entertainment,Publisher_Activision,Publisher_Atari,Publisher_Capcom,Publisher_Codemasters,Publisher_D3Publisher,Publisher_Deep Silver,Publisher_Disney Interactive Studios,Publisher_Eidos Interactive,Publisher_Electronic Arts,Publisher_Idea Factory,Publisher_Konami Digital Entertainment,Publisher_Majesco Entertainment,Publisher_Microsoft Game Studios,Publisher_Midway Games,Publisher_Namco Bandai Games,Publisher_Nintendo,Publisher_Nippon Ichi Software,Publisher_Other,Publisher_Sega,Publisher_Sony Computer Entertainment,Publisher_Square Enix,Publisher_THQ,Publisher_Take-Two Interactive,Publisher_Tecmo Koei,Publisher_Ubisoft,Publisher_Unknown,Publisher_Vivendi Games,Publisher_Warner Bros. Interactive Entertainment,Publisher_Zoo Digital Publishing,Decade,NA Share,EU Share,JP Share,Other Share,Is Recent
Theme Hospital,1998.0,0.0007230657989877079,0.0006891798759476224,0.0029354207436399216,0.0009460737937559131,0.000967001087876224,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,0.7477404193781633,0.712698139214335,3.0355919765166335,0.9783585619678334,0
Princess Isabella: A Witch's Curse,2010.0,0.0012051096649795133,0.0010337698139214336,0.0,0.0009460737937559131,0.000967001087876224,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010.0,1.246234032296939,1.0690472088215024,0.0,0.9783585619678334,1
Blacksite: Area 51,2007.0,0.0016871535309713186,0.0003445899379738112,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.7447276452157146,0.3563490696071675,0.0,0.9783585619678334,0
Wizardry: Tale of the Forsaken Land,2001.0,0.0009640877319836105,0.0010337698139214336,0.0,0.0009460737937559131,0.000967001087876224,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2000.0,0.9969872258375511,1.0690472088215024,0.0,0.9783585619678334,0
Cloudy With a Chance of Meatballs,2009.0,0.0016871535309713186,0.0003445899379738112,0.0,0.0009460737937559131,0.000967001087876224,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2000.0,1.7447276452157146,0.3563490696071675,0.0,0.9783585619678334,0
Charlotte's Web,2006.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2000.0,1.9939744516751021,0.0,0.0,0.9783585619678334,0
ChuChu Rocket!,2001.0,0.0014461315979754157,0.0006891798759476224,0.0,0.0,0.000967001087876224,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.4954808387563265,0.712698139214335,0.0,0.0,0
FIFA 12,2011.0,0.0,0.0006891798759476224,0.0,0.005676442762535478,0.000967001087876224,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.0,0.712698139214335,0.0,5.870151371807,1
Monster Jam: Urban Assault,2008.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.000967001087876224,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.9939744516751021,0.0,0.0,0.9783585619678334,0
Ys I & II Chronicles,2009.0,0.0012051096649795133,0.0,0.0029354207436399216,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.246234032296939,0.0,3.0355919765166335,0.9783585619678334,0
Codename Tenka,1997.0,0.0012051096649795133,0.0010337698139214336,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.246234032296939,1.0690472088215024,0.0,0.9783585619678334,0
Edna & Harvey: Harvey's New Eyes,2011.0,0.0,0.0024121295658166785,0.0,0.0009460737937559131,0.000967001087876224,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.0,2.494443487250172,0.0,0.9783585619678334,1
Savage Skies,2002.0,0.0009640877319836105,0.0010337698139214336,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.9969872258375511,1.0690472088215024,0.0,0.9783585619678334,0
Cartoon Network: Punch Time Explosion XL,2011.0,0.0016871535309713186,0.0003445899379738112,0.0,0.0009460737937559131,0.000967001087876224,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010.0,1.7447276452157146,0.3563490696071675,0.0,0.9783585619678334,1
1 vs. 100,2008.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.9939744516751021,0.0,0.0,0.9783585619678334,0
Sega Bass Fishing,1999.0,0.0,0.0,0.008806262230919765,0.0,0.000967001087876224,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1990.0,0.0,0.0,9.106775929549901,0.0,0
Indianapolis 500 Legends,2007.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.9939744516751021,0.0,0.0,0.9783585619678334,0
Walt Disney's The Jungle Book: Rhythm N'Groove,2000.0,0.0012051096649795133,0.0010337698139214336,0.0,0.0009460737937559131,0.000967001087876224,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2000.0,1.246234032296939,1.0690472088215024,0.0,0.9783585619678334,0
Petz: Saddle Club,2009.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.000967001087876224,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2000.0,1.9939744516751021,0.0,0.0,0.9783585619678334,0
Just Dance Wii U,2014.0,0.0,0.0,0.008806262230919765,0.0,0.000967001087876224,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.0,0.0,9.106775929549901,0.0,1
Cyberia,1995.0,0.0012051096649795133,0.0010337698139214336,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.246234032296939,1.0690472088215024,0.0,0.9783585619678334,0
Killer7,2005.0,0.0009640877319836105,0.0010337698139214336,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.9969872258375511,1.0690472088215024,0.0,0.9783585619678334,0
Million God,2002.0,0.0,0.0,0.008806262230919765,0.0,0.000967001087876224,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.0,0.0,9.106775929549901,0.0,0
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,2011.0,0.0009640877319836105,0.0010337698139214336,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2010.0,0.9969872258375511,1.0690472088215024,0.0,0.9783585619678334,1
Rugby 15,2015.0,0.0007230657989877079,0.001722949689869056,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.7477404193781633,1.7817453480358374,0.0,0.9783585619678334,1
Ys VIII: Lacrimosa of Dana,2016.0,0.0,0.0,0.008806262230919765,0.0,0.000967001087876224,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.0,0.0,9.106775929549901,0.0,1
Build 'n Race,2009.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.9939744516751021,0.0,0.0,0.9783585619678334,0
Lost Heroes,2012.0,0.0,0.0,0.008806262230919765,0.0,0.000967001087876224,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.0,0.0,9.106775929549901,0.0,1
Astro Boy,2004.0,0.0009640877319836105,0.0010337698139214336,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2000.0,0.9969872258375511,1.0690472088215024,0.0,0.9783585619678334,0
Wing Commander IV: The Price of Freedom,1997.0,0.0012051096649795133,0.0010337698139214336,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.246234032296939,1.0690472088215024,0.0,0.9783585619678334,0
Monster House,2006.0,0.0014461315979754157,0.0006891798759476224,0.0,0.0,0.000967001087876224,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2000.0,1.4954808387563265,0.712698139214335,0.0,0.0,0
MetropolisMania,2001.0,0.0009640877319836105,0.0010337698139214336,0.0,0.0009460737937559131,0.000967001087876224,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.9969872258375511,1.0690472088215024,0.0,0.9783585619678334,0
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army,2006.0,0.0,0.0,0.008806262230919765,0.0,0.000967001087876224,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2000.0,0.0,0.0,9.106775929549901,0.0,0
Shadow of Destiny,2009.0,0.0016871535309713186,0.0,0.0,0.0009460737937559131,0.000967001087876224,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.7447276452157146,0.0,0.0,0.9783585619678334,0
Guilty Gear XX Accent Core Plus,2008.0,0.0007230657989877079,0.0003445899379738112,0.003913894324853229,0.0009460737937559131,0.0008461259518916961,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.8545604792893294,0.4072560795510485,4.625663964215822,1.118124070820381,0
Kuroko's Basketball: Ties to Future,2015.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.0,0.0,9.251327928431644,0.0,1
NCAA Football 08,2007.0,0.0014461315979754157,0.0006891798759476224,0.0,0.0,0.0008461259518916961,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.7091209585786589,0.814512159102097,0.0,0.0,0
Princess Maker 2,1995.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1990.0,0.0,0.0,9.251327928431644,0.0,0
Ephemeral Fantasia,2000.0,0.0009640877319836105,0.0010337698139214336,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.1394139723857726,1.2217682386531454,0.0,1.118124070820381,0
SRS: Street Racing Syndicate,2004.0,0.0016871535309713186,0.0006891798759476224,0.0,0.0,0.0008461259518916961,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.9939744516751021,0.814512159102097,0.0,0.0,0
Winter Sports 2: The Next Challenge,2008.0,0.0009640877319836105,0.0010337698139214336,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.1394139723857726,1.2217682386531454,0.0,1.118124070820381,0
Chameleon,2006.0,0.0016871535309713186,0.0,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.9939744516751021,0.0,0.0,1.118124070820381,0
Aibou DS,2009.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2000.0,0.0,0.0,9.251327928431644,0.0,0
Ultimate Card Games DS,2008.0,0.001928175463967221,0.0,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,2.278827944771545,0.0,0.0,1.118124070820381,0
Tokimeki Memorial: Taisen Pazurudama,1996.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,0.0,0.0,9.251327928431644,0.0,0
Diva Girls: Divas on Ice,2009.0,0.0016871535309713186,0.0003445899379738112,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.9939744516751021,0.4072560795510485,0.0,1.118124070820381,0
Beat Sketch!,2010.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2010.0,0.0,0.0,9.251327928431644,0.0,1
Natural Doctrine,2014.0,0.0007230657989877079,0.0006891798759476224,0.0029354207436399216,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.8545604792893294,0.814512159102097,3.4692479731618664,1.118124070820381,1
Lara Croft and the Temple of Osiris,2014.0,0.0,0.0024121295658166785,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010.0,0.0,2.8507925568573396,0.0,1.118124070820381,1
Bleach: Heat the Soul 5,2008.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2000.0,0.0,0.0,9.251327928431644,0.0,0
Koudelka,1999.0,0.0012051096649795133,0.0010337698139214336,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.4242674654822158,1.2217682386531454,0.0,1.118124070820381,0
Disgaea Infinite,2010.0,0.0016871535309713186,0.0,0.0009784735812133072,0.0009460737937559131,0.0008461259518916961,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,1.9939744516751021,0.0,1.1564159910539555,1.118124070820381,1
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,1995.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1990.0,0.0,0.0,9.251327928431644,0.0,0
IHRA Drag Racing: Sportsman Edition,2006.0,0.0009640877319836105,0.0010337698139214336,0.0,0.0009460737937559131,0.0008461259518916961,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.1394139723857726,1.2217682386531454,0.0,1.118124070820381,0
Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen,2004.0,0.0,0.0,0.007827788649706457,0.0,0.0008461259518916961,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.0,0.0,9.251327928431644,0.0,0
Don King Boxing,2009.0,0.0014461315979754157,0.0003445899379738112,0.0,0.0009460737937559131,0.0008461259518916961,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2000.0,1.7091209585786589,0.4072560795510485,0.0,1.118124070820381,0
